0|0|0.008
0|0|0.049
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.031
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.031
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.031
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.031
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.028
0|0|0.031
8.75|8.75|0.028
7.5033|6.88|0.028
3.14|3.14|0.028
3.14|2.5167|0.028
5.01|4.3867|0.028
3.14|3.7633|0.028
3.14|2.5167|0.028
3.14|2.5167|0.028
3.7633|3.7633|0.028
3.14|3.14|0.028
2.5167|1.8933|0.028
3.14|3.14|0.028
3.14|3.14|0.028
2.5569|1.9939|0.031
2.5167|2.5167|0.028
2.5167|3.14|0.028
2.5167|2.5167|0.028
1.8933|1.8933|0.028
2.5167|2.5167|0.028
2.5167|2.5167|0.028
1.8933|1.8933|0.028
1.8933|1.8933|0.028
1.8933|2.5167|0.028
1.8933|1.27|0.028
1.8933|1.8933|0.028
1.8933|1.8933|0.028
1.4309|1.9939|0.031
1.8933|1.27|0.028
1.8933|1.8933|0.028
1.27|1.8933|0.028
1.27|1.27|0.028
1.8933|1.27|0.028
1.8933|1.8933|0.028
1.27|1.27|0.028
1.27|1.27|0.028
1.27|1.8933|0.028
1.8933|1.27|0.028
1.27|0.6467|0.028
0.6467|1.27|0.028
1.4309|1.9939|0.031
1.8933|1.27|0.028
0.6467|0.0233|0.028
1.27|1.8933|0.028
1.27|1.27|0.028
1.27|0.6467|0.028
0.6467|1.27|0.028
1.27|1.27|0.028
1.27|0.6467|0.028
0.6467|1.27|0.028
0.6467|0.6467|0.028
1.27|1.27|0.028
0.6467|0.0233|0.028
0.6467|1.27|0.028
1.4309|0.8679|0.031
